current,voltage,temperature,Elapsed-Time,Motor-Temperature
0.03204443494979705,0.46693319498275704,34.99710074159978,2.744035482406616,29.94
-0.04119998779259621,-1.4282662434766686,34.99710074159978,2.7911202907562256,29.94
-0.013733329264198737,-1.3458662678914761,34.99710074159978,2.8223824501037598,29.94
-0.013733329264198737,-2.5818659016693624,34.99710074159978,2.8604140281677246,29.94
-0.009155552842799158,-2.449110385448775,34.99710074159978,2.8917267322540283,29.94
-0.009155552842799158,-2.8427991576891385,34.99710074159978,2.9228861331939697,29.94
-0.11902218695638905,-1.8723105563524278,34.99710074159978,2.9607155323028564,29.94
-0.03662221137119663,-0.5996887112033449,34.99710074159978,3.007506847381592,29.94
0.013733329264198737,1.5289773247474594,34.99710074159978,3.023090362548828,29.87
0.05951109347819453,2.8885769219031343,34.99710074159978,3.0766098499298096,29.87
-0.022888882106997896,2.38959929197058,34.99710074159978,3.123365640640259,29.87
0.018311105685598315,1.3321329386272776,34.99710074159978,3.161172866821289,29.87
0.013733329264198737,0.6363109225745415,34.99710074159978,3.1924550533294678,29.87
-0.04577776421399579,-1.0940885647144993,34.99710074159978,3.2236177921295166,29.87
-0.06866664632099369,-2.4765770439771724,34.99710074159978,3.261472702026367,29.87
-0.013733329264198737,-2.4582659382915737,34.99710074159978,3.2927703857421875,29.87
-0.004577776421399579,-3.108310190130314,34.99710074159978,3.3080527782440186,29.87
-0.1281777397991882,-2.9297769096957307,34.99710074159978,3.361184597015381,29.87
-0.054933317056794946,-1.0803552354503005,34.99710074159978,3.4050984382629395,29.87
0.018311105685598315,1.0299996948149053,34.99710074159978,3.43609356880188,29.87
0.050355540635395366,2.1240882595294046,34.99710074159978,3.4690873622894287,29.87
0.03204443494979705,3.3875545518356884,34.99710074159978,3.5025081634521484,29.87
0.004577776421399579,2.4536881618701742,34.99710074159978,3.561861753463745,29.87
0.027466658528397473,0.727866451002533,34.99710074159978,3.5931243896484375,29.87
-0.022888882106997896,-1.0620441297647023,34.99710074159978,3.639976978302002,29.87
-0.022888882106997896,-1.8173772392956329,34.99710074159978,3.677567720413208,29.87
-0.04119998779259621,-0.9842219306009095,35.99963377788629,3.740562677383423,29.87
-0.0640888698995941,-3.360087893307291,35.99963377788629,3.7773547172546387,29.87
-0.07782219916379284,-1.4969328897976624,35.99963377788629,3.8085684776306152,29.87
0.0,0.06866664632099369,34.99710074159978,3.8399901390075684,29.87
0.05951109347819453,1.8539994506668294,34.99710074159978,3.8618109226226807,30.0
0.004577776421399579,2.769554734946745,35.99963377788629,3.898538112640381,30.0
-0.004577776421399579,2.1698660237434004,35.99963377788629,3.952899217605591,30.0
0.013733329264198737,2.0279549546800135,35.99963377788629,3.9856364727020264,30.0
0.013733329264198737,0.8377330851161229,35.99963377788629,4.0189595222473145,30.0
-0.018311105685598315,-0.5722220526749473,35.99963377788629,4.046230792999268,30.0
-0.03662221137119663,-2.3758659627063814,35.99963377788629,4.085878372192383,30.0
0.009155552842799158,-2.4399548326059755,35.99963377788629,4.118995904922485,30.0
-0.054933317056794946,-2.8427991576891385,36.997589037751396,4.152496337890625,30.0
-0.050355540635395366,-2.307199316385388,36.997589037751396,4.1540772914886475,30.0
-0.08239997558519242,-2.1698660237434004,36.997589037751396,4.202413320541382,30.0
